host,date_time,time_zone,endpoint,status_code,size_returned
rafiki.spyglass.com,03/Aug/1995:17:01:19,400,/history/skylab/skylab-2.html,200,1478
firnvx.firn.edu,03/Aug/1995:17:01:22,400,/whats-new.html,200,18936
dial6.waterw.com,03/Aug/1995:17:01:27,400,/shuttle/missions/sts-69/mission-sts-69.html,200,11264
goldenrule.jcpenney.com,03/Aug/1995:17:01:31,400,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
edslink.eds.com,03/Aug/1995:17:01:39,400,/history/apollo/images/apollo-logo1.gif,200,1173
20.11.2.100,03/Aug/1995:17:01:42,400,/history/apollo/apollo-1/images/,200,1190
159.218.5.18,03/Aug/1995:17:01:42,400,/images/kscmap-tiny.gif,200,2537
tartarus.mpr.ca,03/Aug/1995:17:01:46,400,/shuttle/missions/41-b/mission-41-b.html,200,6550
198.214.31.32,03/Aug/1995:17:01:52,400,/ksc.html,200,7034
128.102.86.216,03/Aug/1995:17:01:56,400,/shuttle/missions/sts-70/images/KSC-95EC-1016.gif,200,29462
198.214.31.32,03/Aug/1995:17:01:58,400,/images/NASA-logosmall.gif,200,786
198.214.31.32,03/Aug/1995:17:02:00,400,/images/WORLD-logosmall.gif,200,669
rdxsun33.aud.alcatel.com,03/Aug/1995:17:02:01,400,/history/apollo/apollo-13/apollo-13.html,200,18556
rdxsun33.aud.alcatel.com,03/Aug/1995:17:02:03,400,/history/apollo/images/footprint-logo.gif,200,4209
ip11.iac.net,03/Aug/1995:17:02:08,400,/software/winvn/winvn.html,304,0
ip11.iac.net,03/Aug/1995:17:02:10,400,/software/winvn/winvn.gif,200,25218
ip11.iac.net,03/Aug/1995:17:02:10,400,/images/construct.gif,304,0
ip11.iac.net,03/Aug/1995:17:02:13,400,/images/KSC-logosmall.gif,200,1204
128.158.34.34,03/Aug/1995:17:02:20,400,/shuttle/missions/sts-71/images/KSC-95EC-0918.jpg,200,46888
hokie.ksc.nasa.gov,03/Aug/1995:17:02:23,400,/images/USA-logosmall.gif,200,234
philb.tiac.net,03/Aug/1995:17:02:23,400,/icons/menu.xbm,200,527
198.214.31.32,03/Aug/1995:17:02:34,400,/shuttle/countdown/video/livevideo2.gif,200,69067
tartarus.mpr.ca,03/Aug/1995:17:02:42,400,/images/NASA-logosmall.gif,200,786
ppp1.net.cusd.chico.k12.ca.us,03/Aug/1995:17:02:42,400,/msfc/onboard/come_aboard.gif,200,48682
u139.n72.queensu.ca,03/Aug/1995:17:02:47,400,/elv/endball.gif,304,0
u139.n72.queensu.ca,03/Aug/1995:17:02:47,400,/elv/SCOUT/scout.gif,304,0
tartarus.mpr.ca,03/Aug/1995:17:02:55,400,/shuttle/missions/61-c/mission-61-c.html,200,8340
stratton.demon.co.uk,03/Aug/1995:17:02:57,400,/history/apollo/apollo.html,200,3260
ad06-006.compuserve.com,03/Aug/1995:17:02:58,400,/shuttle/missions/sts-69/count69.gif,200,46053
aero.zynet.co.uk,03/Aug/1995:17:02:59,400,/images/rollout.gif,200,57344
u139.n72.queensu.ca,03/Aug/1995:17:03:06,400,/elv/ATLAS_CENTAUR/goess.jpg,200,1306
stratton.demon.co.uk,03/Aug/1995:17:03:08,400,/history/apollo/images/apollo-logo1.gif,200,1173
128.102.86.216,03/Aug/1995:17:03:22,400,/shuttle/missions/sts-70/images/KSC-95EC-1020.gif,200,28567
philb.tiac.net,03/Aug/1995:17:03:23,400,/history/apollo/images/apollo-logo.gif,200,3047
jcbooks.demon.co.uk,03/Aug/1995:17:03:26,400,/images/WORLD-logosmall.gif,304,0
rduram.mindspring.com,03/Aug/1995:17:03:28,400,/history/mercury/ma-8/ma-8.html,200,1100
159.218.5.18,03/Aug/1995:17:03:30,400,/images/rss.gif,200,283389
cobiicx.jsc.nasa.gov,03/Aug/1995:17:03:45,400,/shuttle/technology/images/sts_body_2-small.gif,200,30067
n164847.ksc.nasa.gov,03/Aug/1995:17:03:54,400,/images/,200,17688
128.158.34.34,03/Aug/1995:17:03:56,400,/shuttle/missions/sts-68/images/ksc-upclose.gif,200,86984
n164847.ksc.nasa.gov,03/Aug/1995:17:03:57,400,/icons/menu.xbm,200,527
u139.n72.queensu.ca,03/Aug/1995:17:04:03,400,/icons/menu.xbm,200,527
mbrown.da.grci.com,03/Aug/1995:17:04:05,400,/shuttle/missions/sts-28/sts-28-patch-small.gif,200,11396
159.218.5.18,03/Aug/1995:17:04:09,400,/facilities/tour.html,200,3723
dd21-027.compuserve.com,03/Aug/1995:17:04:21,400,/images/dual-pad.gif,200,141308
portal.idacom.hp.com,03/Aug/1995:17:04:25,400,/shuttle/countdown/countdown.html,200,4673
frog.thpl.lib.fl.us,03/Aug/1995:17:04:36,400,/shuttle/resources/orbiters/endeavour.html,200,6168
128.158.38.208,03/Aug/1995:17:04:38,400,/shuttle/missions/missions.html,200,8677
portal.idacom.hp.com,03/Aug/1995:17:04:39,400,/shuttle/missions/sts-69/count69.gif,200,46053
tartarus.mpr.ca,03/Aug/1995:17:04:42,400,/shuttle/missions/sts-26/mission-sts-26.html,200,6963
portal.idacom.hp.com,03/Aug/1995:17:04:43,400,/images/KSC-logosmall.gif,200,1204
clarkp.jsc.nasa.gov,03/Aug/1995:17:04:55,400,/images/launchmedium.gif,200,11853
pcl-a76.lib.utexas.edu,03/Aug/1995:17:04:56,400,/history/apollo/apollo-15/images/71HC1139.GIF,200,188666
rduram.mindspring.com,03/Aug/1995:17:05:03,400,/history/gemini/gemini-3/gemini-3.html,200,3520
159.218.5.18,03/Aug/1995:17:05:06,400,/facilities/vab.html,200,4045
20.11.2.100,03/Aug/1995:17:05:10,400,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
134.131.47.82,03/Aug/1995:17:05:18,400,/history/gemini/gemini-vi-a/gemini-vi-a.html,200,3290
128.158.34.34,03/Aug/1995:17:05:21,400,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
128.158.38.208,03/Aug/1995:17:05:24,400,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
pcl-a76.lib.utexas.edu,03/Aug/1995:17:05:34,400,/history/apollo/apollo-15/images/71HC1140.GIF,200,191829
192.220.32.73,03/Aug/1995:17:05:36,400,/icons/menu.xbm,200,527
130.99.27.141,03/Aug/1995:17:05:39,400,/history/apollo/images/apollo-small.gif,200,9630
clarkp.jsc.nasa.gov,03/Aug/1995:17:05:44,400,/shuttle/missions/sts-70/o-ring-problem.gif,200,16197
u-02.das.mcgill.ca,03/Aug/1995:17:05:47,400,/software/winvn/bluemarb.gif,200,4441
u-02.das.mcgill.ca,03/Aug/1995:17:05:53,400,/software/winvn/wvsmall.gif,200,13372
tartarus.mpr.ca,03/Aug/1995:17:05:57,400,/images/kscmap-tiny.gif,200,2537
dd04-023.compuserve.com,03/Aug/1995:17:06:10,400,/images/NASA-logosmall.gif,200,786
philb.tiac.net,03/Aug/1995:17:06:13,400,/history/apollo/sa-4/sa-4.html,200,2345
dd04-023.compuserve.com,03/Aug/1995:17:06:14,400,/images/MOSAIC-logosmall.gif,200,363
katnip.dny.rockwell.com,03/Aug/1995:17:06:16,400,/shuttle/technology/sts-newsref/srb.html,200,49553
u-02.das.mcgill.ca,03/Aug/1995:17:06:18,400,/images/USA-logosmall.gif,200,234
tartarus.mpr.ca,03/Aug/1995:17:06:38,400,/shuttle/resources/orbiters/orbiters.html,200,2178
tartarus.mpr.ca,03/Aug/1995:17:06:39,400,/images/landing-small.gif,200,16966
wwwproxy.sanders.com,03/Aug/1995:17:06:42,400,/shuttle/missions/sts-69/liftoff.html,200,4665
134.131.47.82,03/Aug/1995:17:06:45,400,/history/gemini/gemini-ix-a/gemini-ix-a.html,200,3322
159.218.5.18,03/Aug/1995:17:06:49,400,/images/ksclogo-medium.gif,200,5866
tartarus.mpr.ca,03/Aug/1995:17:06:55,400,/shuttle/resources/orbiters/columbia.html,200,6922
philb.tiac.net,03/Aug/1995:17:06:58,400,/history/apollo/sa-5/sa-5.html,200,2054
163.205.16.66,03/Aug/1995:17:06:58,400,/images/MOSAIC-logosmall.gif,200,363
159.218.5.18,03/Aug/1995:17:07:03,400,/images/USA-logosmall.gif,200,234
wilde.iol.ie,03/Aug/1995:17:07:20,400,/images/,200,17688
rduram.mindspring.com,03/Aug/1995:17:07:23,400,/history/skylab/skylab.html,200,1687
rduram.mindspring.com,03/Aug/1995:17:07:24,400,/history/skylab/skylab-small.gif,200,9202
wilde.iol.ie,03/Aug/1995:17:07:25,400,/icons/blank.xbm,200,509
wilde.iol.ie,03/Aug/1995:17:07:25,400,/icons/image.xbm,200,509
sol.csrv.uidaho.edu,03/Aug/1995:17:07:28,400,/htbin/wais.pl?MAPS,200,6135
159.218.5.18,03/Aug/1995:17:07:30,400,/images/WORLD-logosmall.gif,200,669
165.113.166.13,03/Aug/1995:17:07:31,400,/images/KSC-logosmall.gif,200,1204
mpngate1.ny.us.ibm.net,03/Aug/1995:17:07:38,400,/shuttle/countdown/,200,4673
rduram.mindspring.com,03/Aug/1995:17:07:43,400,/history/skylab/skylab-1.html,200,1659
rduram.mindspring.com,03/Aug/1995:17:07:45,400,/history/skylab/skylab-logo.gif,200,3274
philb.tiac.net,03/Aug/1995:17:08:08,400,/history/apollo/sa-6/sa-6.html,200,1731
vax1.rain.gen.mo.us,03/Aug/1995:17:08:12,400,/images/rss.gif,200,73728
ottgate2.bnr.ca,03/Aug/1995:17:08:17,400,/icons/blank.xbm,200,509
134.131.47.82,03/Aug/1995:17:08:18,400,/history/gemini/gemini-xii/gemini-xii-patch-small.gif,200,29864
pcl-a76.lib.utexas.edu,03/Aug/1995:17:08:32,400,/icons/blank.xbm,200,509
goldenrule.jcpenney.com,03/Aug/1995:17:08:45,400,/images/vab-small.gif,200,35709
philb.tiac.net,03/Aug/1995:17:08:58,400,/history/apollo/sa-7/sa-7.html,200,1609
205.160.244.103,03/Aug/1995:17:08:59,400,/shuttle/missions/sts-69/movies/movies.html,200,1589
iam15.arcade.uiowa.edu,03/Aug/1995:17:09:11,400,/images/NASA-logosmall.gif,200,786
rduram.mindspring.com,03/Aug/1995:17:09:24,400,/history/skylab/skylab-3.html,200,1193
ottgate2.bnr.ca,03/Aug/1995:17:09:26,400,/icons/menu.xbm,304,0
128.102.86.216,03/Aug/1995:17:09:29,400,/shuttle/missions/sts-70/images/DSC-95EC-0001.jpg,200,507904
pcl-a76.lib.utexas.edu,03/Aug/1995:17:09:37,400,/history/apollo/apollo-15/apollo-15-info.html,200,1457
141.102.80.35,03/Aug/1995:17:09:38,400,/shuttle/missions/sts-1/mission-sts-1.html,200,8495
pcl-a76.lib.utexas.edu,03/Aug/1995:17:09:38,400,/history/apollo/images/footprint-logo.gif,200,4209
pcl-a76.lib.utexas.edu,03/Aug/1995:17:09:39,400,/history/apollo/apollo-15/apollo-15.html,200,2676
pcl-a76.lib.utexas.edu,03/Aug/1995:17:09:45,400,/history/apollo/images/footprint-small.gif,200,18149
pcl-a76.lib.utexas.edu,03/Aug/1995:17:09:45,400,/images/KSC-logosmall.gif,200,1204
skule.ecf.toronto.edu,03/Aug/1995:17:09:48,400,/images/MOSAIC-logosmall.gif,200,363
rduram.mindspring.com,03/Aug/1995:17:09:48,400,/history/skylab/skylab-4.html,200,1165
pcl-a76.lib.utexas.edu,03/Aug/1995:17:09:49,400,/history/apollo/apollo-13/apollo-13.html,200,18556
philb.tiac.net,03/Aug/1995:17:09:50,400,/history/apollo/sa-8/sa-8-patch-small.gif,200,5043
128.102.86.216,03/Aug/1995:17:10:04,400,/shuttle/missions/sts-70/images/KSC-95EC-1012.gif,200,32215
ottgate2.bnr.ca,03/Aug/1995:17:10:14,400,/images/,200,17688
205.160.244.103,03/Aug/1995:17:10:18,400,/shuttle/missions/sts-69/movies/sts-69-rollback.mpg,200,81920
iam15.arcade.uiowa.edu,03/Aug/1995:17:10:22,400,/shuttle/missions/sts-71/images/KSC-95EC-0915.gif,200,29634
alta.atk.com,03/Aug/1995:17:10:23,400,/elv/new01.gif,304,0
alta.atk.com,03/Aug/1995:17:10:25,400,/elv/struct.gif,304,0
alta.atk.com,03/Aug/1995:17:10:25,400,/images/KSC-logosmall.gif,304,0
alta.atk.com,03/Aug/1995:17:10:25,400,/images/NASA-logosmall.gif,304,0
www-d3.proxy.aol.com,03/Aug/1995:17:10:27,400,/shuttle/missions/sts-71/images/images.html,200,8529
ip181.boston2.ma.interramp.com,03/Aug/1995:17:10:29,400,/images/WORLD-logosmall.gif,200,669
128.102.86.216,03/Aug/1995:17:10:34,400,/shuttle/missions/sts-70/images/KSC-95EC-1012.jpg,200,83915
ars.stcnet.com,03/Aug/1995:17:11:02,400,/mdss/station.gif,200,5878
ars.stcnet.com,03/Aug/1995:17:11:07,400,/icon/constr.gif,200,1087
cmaster.jockdorms.calpoly.edu,03/Aug/1995:17:11:08,400,/shuttle/countdown/lps/fr.html,200,1879
cmaster.jockdorms.calpoly.edu,03/Aug/1995:17:11:09,400,/shuttle/countdown/lps/fr.gif,200,30232
cmaster.jockdorms.calpoly.edu,03/Aug/1995:17:11:09,400,/shuttle/countdown/lps/back.gif,200,1289
venus.compulink.gr,03/Aug/1995:17:11:11,400,/images/MOSAIC-logosmall.gif,200,363
venus.compulink.gr,03/Aug/1995:17:11:15,400,/images/NASA-logosmall.gif,200,786
sdn_b6_f02_ip.dny.rockwell.com,03/Aug/1995:17:11:17,400,/ksc.html,304,0
sdn_b6_f02_ip.dny.rockwell.com,03/Aug/1995:17:11:39,400,/images/launch-logo.gif,304,0
cmaster.jockdorms.calpoly.edu,03/Aug/1995:17:11:47,400,"/cgi-bin/imagemap/fr?154,21",302,79
as18.net-connect.net,03/Aug/1995:17:11:50,400,/software/winvn/userguide/3_1_2.htm,200,1999
cmaster.jockdorms.calpoly.edu,03/Aug/1995:17:11:50,400,/shuttle/countdown/lps/osr/osr.html,200,1331
pigseye.mmm.com,03/Aug/1995:17:11:50,400,/history/mercury/mr-3/mr-3.html,200,1124
pigseye.mmm.com,03/Aug/1995:17:11:51,400,/history/apollo/images/APOLLO-logosmall.gif,200,1173
hokie.ksc.nasa.gov,03/Aug/1995:17:11:53,400,/images/MOSAIC-logosmall.gif,200,363
www-b3.proxy.aol.com,03/Aug/1995:17:12:08,400,/images/NASA-logo.gif,200,5268
fw1.torolab.ibm.com,03/Aug/1995:17:12:23,400,/shuttle/missions/sts-70/images/woodpecker-on-et.gif,200,7318
venus.compulink.gr,03/Aug/1995:17:12:38,400,/shuttle/countdown/,200,4673
rduram.mindspring.com,03/Aug/1995:17:12:55,400,/shuttle/missions/sts-41/mission-sts-41.html,200,5456
venus.compulink.gr,03/Aug/1995:17:12:59,400,/images/KSC-logosmall.gif,200,1204
skule.ecf.toronto.edu,03/Aug/1995:17:13:05,400,/shuttle/missions/sts-69/count69.gif,200,46053
141.217.9.22,03/Aug/1995:17:13:09,400,/history/skylab/skylab-logo.gif,200,3274
rduram.mindspring.com,03/Aug/1995:17:13:13,400,/shuttle/missions/sts-36/mission-sts-36.html,200,4537
morgain.jsc.nasa.gov,03/Aug/1995:17:13:15,400,/shuttle/missions/sts-71/sts-71-patch-small.gif,304,0
morgain.jsc.nasa.gov,03/Aug/1995:17:13:16,400,/images/launch-logo.gif,304,0
rhas.vulcansforge.com,03/Aug/1995:17:13:27,400,/facilities/mila.html,200,5462
www-d3.proxy.aol.com,03/Aug/1995:17:13:28,400,/shuttle/missions/sts-70/images/KSC-95EC-0635.jpg,200,108434
cst.inet.it,03/Aug/1995:17:13:36,400,/shuttle/missions/missions.html,200,8677
146.142.65.50,03/Aug/1995:17:13:37,400,/shuttle/resources/orbiters/endeavour.html,200,6168
brynne.u-net.com,03/Aug/1995:17:13:40,400,/images/ksclogo-medium.gif,200,5866
npiltch.lerc.nasa.gov,03/Aug/1995:17:13:43,400,/shuttle/,200,957
cst.inet.it,03/Aug/1995:17:13:43,400,/images/KSC-logosmall.gif,200,1204
137.79.43.35,03/Aug/1995:17:13:45,400,/shuttle/missions/missions.html,200,8677
rduram.mindspring.com,03/Aug/1995:17:13:49,400,/shuttle/missions/61-b/61-b-patch-small.gif,200,12722
brynne.u-net.com,03/Aug/1995:17:13:50,400,/images/NASA-logosmall.gif,200,786
brynne.u-net.com,03/Aug/1995:17:13:51,400,/images/MOSAIC-logosmall.gif,200,363
brynne.u-net.com,03/Aug/1995:17:13:51,400,/images/WORLD-logosmall.gif,200,669
rhas.vulcansforge.com,03/Aug/1995:17:14:01,400,/facilities/milapict.gif,200,119441
pigseye.mmm.com,03/Aug/1995:17:14:03,400,/history/mercury/ma-6/ma-6.html,200,1117
piweba4y.prodigy.com,03/Aug/1995:17:14:04,400,/history/apollo/apollo.html,200,3260
pigseye.mmm.com,03/Aug/1995:17:14:04,400,/history/mercury/ma-6/ma-6-patch-small.gif,200,21277
137.79.43.35,03/Aug/1995:17:14:04,400,/shuttle/missions/sts-73/sts-73-patch-small.gif,200,4179
cst.inet.it,03/Aug/1995:17:14:13,400,/shuttle/missions/sts-70/sts-70-patch-small.gif,200,5978
140.229.22.115,03/Aug/1995:17:14:19,400,/shuttle/missions/sts-72/mission-sts-72.html,200,3807
fox.cen.com,03/Aug/1995:17:14:19,400,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
piweba4y.prodigy.com,03/Aug/1995:17:14:20,400,/history/apollo/images/footprint-small.gif,200,18149
fox.cen.com,03/Aug/1995:17:14:20,400,/history/apollo/images/apollo-logo1.gif,200,1173
193.246.45.252,03/Aug/1995:17:14:21,400,/shuttle/missions/51-l/mission-51-l.html,200,6661
193.246.45.252,03/Aug/1995:17:14:23,400,/shuttle/missions/51-l/51-l-patch-small.gif,304,0
katnip.dny.rockwell.com,03/Aug/1995:17:14:34,400,/shuttle/resources/orbiters/mpta-098.html,200,4639
katnip.dny.rockwell.com,03/Aug/1995:17:14:35,400,/images/construct.gif,200,1414
philb.tiac.net,03/Aug/1995:17:14:36,400,/history/apollo/as-202/,200,1699
brynne.u-net.com,03/Aug/1995:17:14:41,400,/shuttle/missions/sts-70/sts-70-patch-small.gif,200,5978
fox.cen.com,03/Aug/1995:17:14:44,400,/shuttle/countdown/,200,4673
hpcvsop.cv.hp.com,03/Aug/1995:17:14:45,400,/images/NASA-logosmall.gif,200,786
hpcvsop.cv.hp.com,03/Aug/1995:17:14:46,400,/history/apollo/images/footprint-small.gif,200,18149
fox.cen.com,03/Aug/1995:17:14:46,400,/images/NASA-logosmall.gif,200,786
rduram.mindspring.com,03/Aug/1995:17:14:47,400,/shuttle/missions/51-l/51-l-patch-small.gif,200,10495
200.14.95.4,03/Aug/1995:17:14:53,400,/shuttle/technology/sts-newsref/sts-gnnc.html,200,49152
n1144637.ksc.nasa.gov,03/Aug/1995:17:14:55,400,/images/NASA-logosmall.gif,200,786
www-d3.proxy.aol.com,03/Aug/1995:17:14:56,400,/shuttle/missions/sts-68/mission-sts-68.html,200,49705
128.132.132.67,03/Aug/1995:17:14:59,400,/shuttle/missions/sts-69/liftoff.html,200,4665
128.132.132.67,03/Aug/1995:17:15:16,400,/shuttle/countdown/countdown.html,200,4673
193.246.45.252,03/Aug/1995:17:15:31,400,/icons/text.xbm,200,527
hpcvsop.cv.hp.com,03/Aug/1995:17:15:31,400,/history/apollo/images/footprint-logo.gif,200,4209
204.32.75.76,03/Aug/1995:17:15:40,400,/icons/image.xbm,200,509
204.32.75.76,03/Aug/1995:17:15:42,400,/icons/unknown.xbm,200,515
sgigate.sgi.com,03/Aug/1995:17:15:48,400,/history/apollo/apollo-13/apollo-13-info.html,200,1583
hpcvsop.cv.hp.com,03/Aug/1995:17:15:54,400,/history/apollo/images/footprint-logo.gif,200,4209
skule.ecf.toronto.edu,03/Aug/1995:17:15:55,400,"/cgi-bin/imagemap/countdown69?391,287",302,68
morgain.jsc.nasa.gov,03/Aug/1995:17:15:58,400,/htbin/wais.pl?IMAX,200,6319
ntigate.nt.com,03/Aug/1995:17:15:58,400,/images/NASA-logosmall.gif,200,786
193.246.45.252,03/Aug/1995:17:15:59,400,/shuttle/resources/orbiters/challenger.html,200,8089
mvhost50.isinc.insignia.com,03/Aug/1995:17:16:00,400,/ksc.html,200,7034
mvhost50.isinc.insignia.com,03/Aug/1995:17:16:01,400,/images/ksclogo-medium.gif,200,5866
pigseye.mmm.com,03/Aug/1995:17:16:01,400,/history/apollo/apollo-4/apollo-4-patch-small.gif,200,11934
hpcvsop.cv.hp.com,03/Aug/1995:17:16:06,400,/images/ksclogosmall.gif,200,3635
137.79.43.35,03/Aug/1995:17:16:06,400,/shuttle/missions/sts-52/mission-sts-52.html,200,8203
mvhost50.isinc.insignia.com,03/Aug/1995:17:16:06,400,/images/USA-logosmall.gif,200,234
ix-mhl-ca1-27.ix.netcom.com,03/Aug/1995:17:16:31,400,/shuttle/missions/sts-70/images/images.html,200,8657
tartarus.mpr.ca,03/Aug/1995:17:16:33,400,/shuttle/resources/orbiters/atlantis.html,200,7025
dpic.dp.utexas.edu,03/Aug/1995:17:16:38,400,/history/apollo/apollo-13/apollo-13.html,200,18556
193.246.45.252,03/Aug/1995:17:16:43,400,/shuttle/missions/sts-71/sts-71-patch-small.gif,304,0
goldenrule.jcpenney.com,03/Aug/1995:17:16:43,400,/shuttle/missions/sts-70/images/woodpecker-on-et.gif,200,7318
128.159.135.73,03/Aug/1995:17:16:46,400,/images/NASA-logosmall.gif,200,786
128.159.135.73,03/Aug/1995:17:16:47,400,/images/USA-logosmall.gif,200,234
128.159.135.73,03/Aug/1995:17:16:47,400,/images/WORLD-logosmall.gif,200,669
piweba4y.prodigy.com,03/Aug/1995:17:16:49,400,/images/KSC-logosmall.gif,200,1204
pcl-a76.lib.utexas.edu,03/Aug/1995:17:16:57,400,/history/apollo/apollo-13/images/70HC517.GIF,200,140644
skule.ecf.toronto.edu,03/Aug/1995:17:16:59,400,"/cgi-bin/imagemap/countdown69?337,287",302,104
skule.ecf.toronto.edu,03/Aug/1995:17:16:59,400,/shuttle/missions/sts-69/liftoff.html,200,4665
131.204.115.7,03/Aug/1995:17:17:06,400,/elv/elvpage.htm,200,9581
139.169.45.5,03/Aug/1995:17:17:10,400,/shuttle/missions/sts-69/sts-69-press-kit.txt,200,116194
ts22p12.netvision.net.il,03/Aug/1995:17:17:12,400,/images/WORLD-logosmall.gif,304,0
131.204.115.7,03/Aug/1995:17:17:14,400,/elv/PEGASUS/minpeg1.gif,200,1055
sgigate.sgi.com,03/Aug/1995:17:17:16,400,/icons/text.xbm,200,527
interlock.hbfuller.com,03/Aug/1995:17:17:18,400,/images/faq.gif,200,263
131.204.115.7,03/Aug/1995:17:17:21,400,/elv/ATLAS_CENTAUR/atlas.gif,200,2286
131.204.115.7,03/Aug/1995:17:17:24,400,/elv/struct.gif,200,1318
sgigate.sgi.com,03/Aug/1995:17:17:33,400,/history/apollo/apollo-13/images/70HC314.GIF,200,101267
hpcvsop.cv.hp.com,03/Aug/1995:17:17:51,400,/history/apollo/images/footprint-logo.gif,200,4209
164.116.78.86,03/Aug/1995:17:18:10,400,/images/ksclogosmall.gif,200,3635
164.116.78.86,03/Aug/1995:17:18:13,400,/history/apollo/images/footprint-logo.gif,200,4209
pigseye.mmm.com,03/Aug/1995:17:18:14,400,/history/apollo/apollo-1/apollo-1.html,200,3841
piweba4y.prodigy.com,03/Aug/1995:17:18:15,400,/images/lc39a-logo.gif,200,13116
drjo001a070.embratel.net.br,03/Aug/1995:17:18:22,400,/images/ksclogo-medium.gif,304,0
pcl-a76.lib.utexas.edu,03/Aug/1995:17:18:23,400,/history/apollo/apollo-13/images/70HC418.GIF,200,198285
piweba4y.prodigy.com,03/Aug/1995:17:18:24,400,/images/kscmap-tiny.gif,200,2537
131.204.115.7,03/Aug/1995:17:18:25,400,/elv/DELTA/rosats.jpg,200,1639
drjo001a070.embratel.net.br,03/Aug/1995:17:18:40,400,/history/apollo/images/apollo-small.gif,304,0
drjo001a070.embratel.net.br,03/Aug/1995:17:18:43,400,/images/KSC-logosmall.gif,304,0
hpcvsop.cv.hp.com,03/Aug/1995:17:18:47,400,/history/apollo/apollo-10/apollo-10-info.html,200,1457
139.169.136.137,03/Aug/1995:17:18:47,400,/shuttle/missions/sts-73/docs/,200,374
rduram.mindspring.com,03/Aug/1995:17:18:55,400,/htbin/wais.pl?TISP,200,1349
philb.tiac.net,03/Aug/1995:17:18:56,400,/history/apollo/apollo-9/,200,1721
pcl-a76.lib.utexas.edu,03/Aug/1995:17:18:56,400,/history/apollo/apollo-13/sounds/a13_001.wav,200,163840
cygnus.omsi.edu,03/Aug/1995:17:18:58,400,/shuttle/countdown/,200,4673
cygnus.omsi.edu,03/Aug/1995:17:18:59,400,/images/KSC-logosmall.gif,304,0
novix.ncaur.gov,03/Aug/1995:17:19:00,400,/history/apollo/apollo-13/images/,200,1851
novix.ncaur.gov,03/Aug/1995:17:19:02,400,/icons/menu.xbm,200,527
spider.moneng.mei.com,03/Aug/1995:17:19:06,400,/images/NASA-logosmall.gif,200,786
cygnus.omsi.edu,03/Aug/1995:17:19:08,400,/shuttle/missions/sts-69/mission-sts-69.html,200,11264
forecast.co.ualberta.ca,03/Aug/1995:17:19:13,400,/images/USA-logosmall.gif,200,234
forecast.co.ualberta.ca,03/Aug/1995:17:19:16,400,/images/NASA-logosmall.gif,200,786
e10.iea.com,03/Aug/1995:17:19:26,400,/images/MOSAIC-logosmall.gif,200,363
piweba4y.prodigy.com,03/Aug/1995:17:19:29,400,/images/lc39a-logo.gif,200,13116
cygnus.omsi.edu,03/Aug/1995:17:19:30,400,"/cgi-bin/imagemap/countdown69?70,221",302,110
morgain.jsc.nasa.gov,03/Aug/1995:17:19:31,400,/shuttle/missions/sts-71/images/KSC-95EC-0544.gif,200,36712
mvhost50.isinc.insignia.com,03/Aug/1995:17:19:37,400,/shuttle/countdown/,200,4673
mvhost50.isinc.insignia.com,03/Aug/1995:17:19:38,400,/images/KSC-logosmall.gif,200,1204
192.52.89.122,03/Aug/1995:17:19:50,400,/images/launch-logo.gif,200,1713
192.52.89.122,03/Aug/1995:17:19:50,400,/images/KSC-logosmall.gif,304,0
