productID,carat,cut,color,clarity,depth,table,price,x,y,z
2452,0.71,Ideal,H,IF,62,54,3190,5.71,5.75,3.55
2453,0.89,Premium,G,SI1,61.1,58,3190,6.24,6.17,3.79
2454,0.92,Premium,I,SI1,62.9,60,3190,6.18,6.13,3.87
2455,1.01,Fair,J,VS2,65.8,55,3190,6.29,6.24,4.12
2456,0.7,Ideal,G,VVS2,60.6,56,3191,5.69,5.82,3.49
2457,0.7,Ideal,G,VVS2,60.3,57,3191,5.75,5.83,3.49
2458,0.7,Ideal,F,VVS2,62,55,3191,5.71,5.67,3.53
2459,0.71,Ideal,E,VS2,62.1,57,3191,5.71,5.75,3.56
2460,0.71,Ideal,E,VS2,62,57,3191,5.71,5.74,3.55
2461,0.8,Ideal,E,VS2,61.4,55,3192,5.96,5.99,3.67
2462,0.71,Ideal,D,VS1,62.2,55,3192,5.71,5.74,3.56
2463,0.75,Ideal,E,VS2,60.2,57,3192,5.93,5.9,3.56
2464,0.71,Very Good,E,VS1,62.1,60,3192,5.65,5.71,3.53
2465,0.71,Very Good,E,VS1,61.5,57,3192,5.74,5.77,3.54
2466,0.81,Ideal,G,SI1,62.2,57,3192,5.97,6.02,3.73
2467,0.76,Ideal,E,VS2,61.5,56,3192,5.92,5.89,3.63
2468,0.91,Good,H,VS2,63.8,59,3192,5.99,5.96,3.82
2469,1,Good,H,SI2,62,64,3192,6.43,6.29,3.94
2470,0.76,Premium,E,VS2,60.1,59,3192,6.01,5.97,3.6
2471,1,Fair,H,SI2,64.4,57,3192,6.35,6.29,4.07
2472,0.81,Premium,G,VS2,61.4,60,3193,6.02,5.99,3.69
2473,0.73,Ideal,F,VVS2,62.2,54,3193,5.8,5.75,3.59
2474,0.9,Good,J,VVS2,57.4,61,3193,6.42,6.37,3.67
2475,0.7,Good,D,VS1,60.4,63,3193,5.68,5.74,3.45
2476,0.81,Premium,G,VS2,62.9,58,3193,5.94,5.88,3.72
2477,0.9,Good,H,SI2,63.6,60,3193,6.11,6.06,3.87
2478,0.54,Premium,D,VVS1,61.4,57.5,3194,5.25,5.28,3.23
2479,0.83,Very Good,G,VS2,62.7,58,3195,5.97,6.03,3.76
2480,0.73,Ideal,D,SI1,62.4,53,3195,5.79,5.82,3.62
2481,0.71,Ideal,G,VS1,62.3,54,3195,5.68,5.72,3.55
2482,0.8,Ideal,D,SI1,61.7,56,3195,5.96,6,3.69
2483,0.83,Good,G,VS2,63.7,60.9,3195,5.84,5.92,3.75
2484,0.91,Very Good,F,SI1,63.5,58,3195,6.15,6.1,3.89
2485,0.91,Very Good,F,SI1,63.3,60,3195,6.1,6.06,3.85
2486,0.6,Ideal,F,VVS2,61.5,57,3196,5.42,5.45,3.34
2487,0.9,Good,I,SI1,63,53,3196,6.08,6.15,3.85
2488,0.91,Ideal,F,SI2,61.7,55,3196,6.27,6.2,3.85
2489,0.9,Very Good,J,VS1,62.9,56,3197,6.13,6.18,3.87
2490,0.51,Ideal,E,VVS1,61.3,56,3197,5.13,5.21,3.17
2491,0.77,Very Good,G,VS1,61.1,54,3197,5.91,5.94,3.62
2492,1.01,Fair,F,SI1,66.1,60,3197,6.15,6.13,4.06
2493,0.83,Premium,F,SI1,62,59,3198,6.04,5.99,3.73
2494,0.73,Ideal,E,VS2,62.2,59,3198,5.74,5.77,3.58
2495,0.71,Ideal,E,VS1,61.4,59,3198,5.71,5.75,3.52
2496,0.71,Ideal,E,VS1,62.3,56,3198,5.66,5.7,3.54
2497,0.83,Ideal,F,SI1,62.1,55,3198,6.05,6,3.74
2498,0.7,Premium,E,VS2,61,59,3199,5.74,5.7,3.49
2499,1,Fair,J,SI2,56.3,64,3199,6.58,6.54,3.69
2500,0.71,Ideal,F,VS1,62.6,57,3199,5.7,5.73,3.58
2501,0.71,Ideal,F,VS1,61.1,56,3199,5.71,5.74,3.5
2502,1.02,Very Good,E,I1,60.6,63,3199,6.52,6.46,3.93
2503,0.7,Ideal,F,VS1,62.4,56,3199,5.67,5.65,3.53
2504,0.7,Ideal,D,SI1,61.7,57,3199,5.76,5.73,3.54
2505,1.02,Premium,H,I1,62.5,60,3199,6.41,6.39,4
2506,0.73,Very Good,F,VS1,62,57,3200,5.73,5.75,3.56
2507,0.74,Ideal,F,VS2,62.1,56,3200,5.83,5.79,3.61
2508,0.9,Ideal,E,SI2,62.6,56,3200,6.15,6.06,3.82
2509,0.9,Good,H,SI1,63.8,57,3201,6.07,6.13,3.89
2510,0.7,Ideal,E,VS2,60.5,59,3201,5.72,5.75,3.47
2511,0.7,Ideal,E,VS2,61.1,59,3201,5.67,5.73,3.48
2512,0.73,Ideal,E,VS2,62.4,57,3201,5.75,5.79,3.6
2513,0.84,Ideal,I,VS1,61.4,57,3201,6.03,6.09,3.72
2514,0.76,Ideal,F,VS2,61,55,3201,5.92,5.89,3.6
2515,0.71,Very Good,D,VS2,59.7,55,3203,5.85,5.88,3.5
2516,1.04,Good,H,I1,63.9,58,3203,6.35,6.42,4.08
2517,1.04,Very Good,H,I1,61.6,61,3203,6.45,6.47,3.98
2518,0.7,Very Good,F,VVS1,63.3,62,3204,5.67,5.57,3.56
2519,0.7,Premium,F,VVS1,63,60,3204,5.62,5.59,3.53
2520,1.02,Ideal,G,SI2,62.3,56,3204,6.39,6.35,3.97
2521,1.04,Good,J,SI2,63.8,56,3204,6.36,6.32,4.05
2522,0.7,Very Good,F,VVS2,60.5,60,3205,5.7,5.73,3.46
2523,1.11,Premium,H,I1,61,59,3205,6.61,6.67,4.05
2524,0.7,Ideal,G,VVS2,60.8,56,3205,5.75,5.79,3.51
2525,0.7,Ideal,G,VVS2,61,56,3205,5.74,5.77,3.51
2526,0.71,Fair,F,IF,58.7,62,3205,5.87,5.81,3.43
2527,0.9,Premium,D,SI2,62.7,59,3205,6.2,6.14,3.87
2528,0.9,Fair,D,SI2,65.9,59,3205,6,5.95,3.94
2529,0.9,Fair,D,SI2,66,58,3205,6,5.97,3.95
2530,0.9,Fair,D,SI2,64.7,54,3205,6.1,6.04,3.93
2531,0.9,Fair,D,SI2,65.7,60,3205,5.98,5.93,3.91
2532,0.9,Fair,D,SI2,64.7,59,3205,6.09,5.99,3.91
2533,0.9,Premium,D,SI2,59,61,3205,6.32,6.28,3.72
2534,0.72,Premium,D,VS2,60.6,57,3205,5.82,5.79,3.52
2535,0.75,Premium,E,VS2,61.8,58,3206,5.83,5.85,3.61
2536,0.75,Ideal,E,VS2,61.7,56,3206,5.84,5.86,3.61
2537,0.75,Very Good,E,VS2,62.8,55,3206,5.77,5.79,3.63
2538,0.58,Ideal,D,VVS1,60.6,57,3206,5.38,5.41,3.27
2539,0.7,Ideal,G,VS1,61.2,56,3206,5.71,5.75,3.5
2540,0.7,Ideal,G,VS1,61.4,55,3206,5.71,5.76,3.53
2541,0.7,Good,F,VVS1,59.9,62,3206,5.69,5.74,3.42
2542,0.83,Very Good,F,SI1,63,55,3207,5.95,5.96,3.75
2543,0.83,Ideal,D,SI2,62.1,56,3207,6,6.04,3.74
2544,1.01,Ideal,J,SI1,62.1,54,3207,6.48,6.4,4
2545,0.77,Very Good,H,VVS2,61.1,56,3208,5.89,5.92,3.61
2546,0.7,Very Good,G,VVS1,62.4,59,3208,5.63,5.66,3.52
2547,0.7,Very Good,D,VS1,60.1,60,3208,5.73,5.76,3.45
2548,0.9,Very Good,H,SI2,61.5,59,3208,6.15,6.2,3.8
2549,0.93,Very Good,J,VS2,63.3,61,3208,6.19,6.14,3.9
2550,0.8,Very Good,H,VS1,61.7,62,3209,5.89,5.94,3.65
2551,0.9,Very Good,I,VS2,62.5,57,3209,6.12,6.2,3.85
2552,0.73,Ideal,G,VS1,60.8,56.4,3209,5.81,5.86,3.55
2553,0.79,Ideal,D,SI1,61.1,57,3209,5.94,6,3.65
2554,0.8,Ideal,D,SI2,61.9,54,3210,5.95,6,3.7
2555,0.7,Premium,D,VVS2,61.5,60,3210,5.71,5.64,3.49
2556,0.71,Ideal,G,VVS1,62.6,56,3210,5.65,5.69,3.55
2557,0.79,Ideal,F,SI1,60.8,55,3210,5.98,6.05,3.66
2558,0.9,Premium,F,SI2,62.6,62,3210,6.06,6.01,3.78
2559,0.9,Good,F,SI2,64.3,57,3210,6.16,6.06,3.93
2560,0.9,Premium,F,SI2,61.9,62,3210,6.12,6.07,3.77
2561,0.91,Good,J,VS1,64.2,60,3210,6.01,5.95,3.84
2562,0.91,Fair,F,SI2,64.9,56,3210,6.08,6.05,3.94
2563,0.9,Very Good,I,SI1,63.1,54,3211,6.13,6.16,3.88
2564,0.73,Premium,F,VS1,60.7,61,3211,5.79,5.75,3.5
2565,0.73,Ideal,F,VS1,62.6,56,3211,5.73,5.71,3.58
2566,0.77,Premium,F,VS1,59.5,58,3211,5.96,5.94,3.54
2567,0.82,Premium,E,SI1,61.2,61,3211,5.98,5.95,3.65
2568,0.61,Ideal,E,VVS1,59.9,61,3212,5.5,5.55,3.31
2569,0.71,Ideal,D,VS2,62.7,57,3212,5.7,5.75,3.59
2570,0.71,Ideal,E,VS1,61.9,54,3212,5.74,5.76,3.56
2571,0.71,Ideal,E,VS1,62.3,54,3212,5.69,5.73,3.56
2572,0.76,Ideal,G,SI1,61.2,57,3212,5.85,5.9,3.59
2573,0.81,Premium,E,SI1,60.8,59,3213,5.99,5.95,3.63
2574,0.78,Ideal,D,SI1,61.1,57,3214,5.95,5.97,3.64
2575,0.7,Premium,D,VS1,62.9,59,3214,5.72,5.66,3.58
2576,0.95,Good,D,SI2,56.5,61,3214,6.53,6.5,3.68
2577,0.92,Ideal,J,VS2,61.1,57,3215,6.31,6.22,3.83
2578,0.96,Fair,I,VS2,56.1,60,3215,6.62,6.58,3.7
2579,0.96,Premium,G,SI2,62.7,60,3215,6.29,6.11,3.89
2580,1.1,Premium,J,SI2,60,58,3216,6.77,6.66,4.03
2581,1.1,Ideal,I,SI2,61.7,56,3216,6.65,6.6,4.09
2582,0.71,Very Good,E,VS2,60.7,58,3217,5.73,5.81,3.5
2583,0.71,Premium,D,VS2,59.2,59,3217,5.8,5.86,3.45
2584,0.71,Ideal,D,VS2,62.5,55,3217,5.71,5.74,3.58
2585,0.71,Very Good,D,VS2,62.4,59,3217,5.68,5.73,3.56
2586,1,Very Good,I,SI2,62.4,63,3217,6.35,6.44,3.99
2587,0.9,Very Good,F,SI2,62.8,54,3217,6.05,6.15,3.83
2588,0.64,Ideal,F,VVS2,60.9,56,3217,5.57,5.59,3.4
2589,0.71,Ideal,E,VS2,60.3,56,3217,5.8,5.84,3.51
2590,0.77,Premium,F,VS2,62.1,59,3218,5.85,5.87,3.64
2591,0.52,Ideal,D,VVS1,62,57,3218,5.15,5.17,3.2
2592,0.71,Very Good,F,VS1,60.6,60,3218,5.68,5.73,3.46
2593,0.9,Good,E,SI2,62,63,3218,6.09,6.14,3.79
2594,0.77,Ideal,E,SI1,61.6,57,3218,5.91,5.87,3.63
2595,1.18,Very Good,E,I1,59.9,63,3219,6.8,6.85,4.09
2596,0.72,Very Good,F,VS1,63.3,57,3219,5.68,5.75,3.62
2597,0.72,Very Good,F,VS1,62.8,58,3219,5.7,5.73,3.59
2598,0.72,Very Good,F,VS1,63.3,58,3219,5.66,5.71,3.6
2599,0.72,Ideal,D,VS2,62.7,56,3219,5.71,5.78,3.6
2600,0.72,Ideal,D,VS2,62.7,56,3219,5.65,5.71,3.56
2601,0.9,Very Good,I,SI1,62.6,58,3220,6.08,6.15,3.83
2602,0.9,Very Good,I,SI1,60.5,58,3220,6.22,6.27,3.78
2603,0.75,Very Good,F,VS1,60.9,59,3220,5.83,5.87,3.56
2604,0.73,Ideal,H,VVS1,62.1,56,3220,5.75,5.8,3.59
2605,1.15,Premium,H,SI2,60.4,58,3220,6.8,6.75,4.09
2606,0.71,Very Good,D,VS2,63.1,58,3222,5.67,5.7,3.59
2607,0.71,Ideal,D,VS2,61.4,57,3222,5.73,5.77,3.53
2608,0.51,Ideal,D,VVS2,61.3,56,3223,5.14,5.15,3.16
2609,0.72,Ideal,E,VS2,61.3,57,3223,5.76,5.79,3.54
2610,0.82,Premium,I,IF,61.2,60,3224,6.03,5.99,3.68
2611,1.01,Premium,H,SI1,62.9,58,3224,6.38,6.34,4
2612,0.9,Very Good,J,SI1,63.6,57,3225,6.07,6.1,3.87
2613,0.68,Good,G,VVS1,61.9,55,3225,5.63,5.68,3.5
2614,0.9,Premium,G,SI2,61.3,55,3226,6.18,6.12,3.77
2615,0.74,Very Good,F,VS1,61.7,57,3226,5.79,5.85,3.59
2616,0.74,Ideal,F,VS1,62.3,56,3226,5.76,5.79,3.6
2617,0.73,Very Good,E,VS1,62.3,58,3226,5.72,5.74,3.57
2618,0.8,Premium,D,SI1,59.4,55,3226,6.06,6.02,3.59
2619,0.9,Good,G,SI1,57.7,62,3226,6.29,6.23,3.61
2620,0.9,Fair,H,VS2,65.5,57,3226,6.05,6.01,3.95
2621,0.72,Ideal,F,VS2,61.1,56,3226,5.92,5.8,3.55
2622,0.51,Ideal,E,VVS1,61.3,56,3226,5.21,5.13,3.17
2623,0.86,Very Good,H,SI1,59.7,59,3228,6.14,6.23,3.69
2624,0.65,Ideal,D,VVS2,61.4,60,3228,5.54,5.57,3.41
2625,0.74,Premium,E,VS2,62.7,58,3228,5.77,5.72,3.6
2626,0.72,Very Good,F,VS1,62.2,57,3229,5.7,5.74,3.56
2627,0.7,Premium,D,VS1,61.6,60,3229,5.63,5.6,3.46
2628,0.7,Ideal,D,VS1,62.9,57,3229,5.67,5.61,3.55
2629,0.71,Ideal,H,VS1,61.8,55,3229,5.72,5.77,3.55
2630,0.71,Ideal,H,VS1,61.7,55,3229,5.73,5.75,3.54
2631,0.71,Ideal,H,VS1,60.8,57,3229,5.74,5.79,3.51
2632,0.71,Ideal,H,VS1,61.4,56,3229,5.74,5.78,3.54
2633,0.96,Premium,I,SI2,62.7,58,3229,6.24,6.2,3.9
2634,0.91,Good,H,SI1,63.7,60,3229,6.16,6.09,3.9
2635,0.79,Premium,E,VS2,59.4,60,3230,6.08,6.05,3.6
2636,1.03,Ideal,H,I1,61.5,57,3230,6.52,6.48,4
2637,0.81,Premium,F,SI1,61,59,3230,6.01,5.99,3.66
2638,0.75,Good,E,VS1,63.1,55,3231,5.8,5.83,3.67
2639,0.81,Ideal,E,VS2,60.4,57,3231,6.02,6.06,3.65
2640,0.9,Very Good,J,VS1,62.3,56,3231,6.19,6.23,3.87
2641,0.7,Very Good,D,VS1,62.9,60,3231,5.57,5.62,3.52
2642,0.83,Ideal,E,SI1,62.7,57,3231,5.96,6.01,3.75
2643,0.59,Very Good,D,VVS1,61.8,57,3234,5.37,5.41,3.33
2644,1,Good,J,SI2,62.7,58,3234,6.28,6.32,3.95
2645,0.71,Ideal,H,IF,62.2,57,3234,5.7,5.74,3.56
2646,1.05,Very Good,E,I1,62.2,61,3234,6.48,6.51,4.04
2647,0.7,Ideal,G,VVS2,59.9,58,3234,5.78,5.8,3.47
2648,0.71,Ideal,D,VS2,61.4,56,3234,5.74,5.79,3.54
2649,0.7,Very Good,F,VVS2,58.7,63,3234,5.82,5.79,3.41
2650,1.05,Ideal,H,SI2,60.6,57,3234,6.59,6.55,3.98
2651,0.7,Premium,G,VVS1,62.8,58,3234,5.68,5.62,3.55
2652,0.77,Premium,E,VS2,60.5,59,3234,5.98,5.92,3.6
2653,0.7,Very Good,G,VVS2,60,60,3235,5.78,5.85,3.49
2654,0.8,Very Good,H,VS2,63.1,57,3235,5.87,5.92,3.72
2655,0.73,Ideal,E,VS1,62.5,57,3235,5.73,5.76,3.59
2656,0.7,Very Good,E,VS1,61.9,61,3235,5.59,5.65,3.48
2657,0.7,Ideal,H,VVS2,62.2,55,3235,5.71,5.76,3.57
2658,0.72,Ideal,E,VS2,62.1,57,3235,5.73,5.76,3.57
2659,0.72,Ideal,D,VS2,60.9,55,3236,5.77,5.89,3.55
2660,0.95,Premium,I,SI2,62.5,58,3237,6.3,6.24,3.92
2661,0.85,Premium,G,VS2,61,58,3237,6.11,6.08,3.72
2662,0.89,Very Good,I,VS2,63.1,55,3238,6.09,6.17,3.87
2663,0.72,Very Good,F,VS2,61.6,58,3238,5.75,5.78,3.55
2664,0.76,Very Good,F,VS2,62.5,58,3238,5.79,5.83,3.63
2665,0.91,Very Good,G,SI2,62,59,3238,6.19,6.22,3.85
2666,0.7,Ideal,E,VVS2,62.8,56,3238,5.68,5.6,3.54
2667,0.71,Ideal,E,VS1,60.4,56,3238,5.8,5.85,3.52
2668,0.71,Ideal,E,VS1,62.7,57,3238,5.66,5.69,3.56
2669,0.7,Good,D,VS1,57.8,60,3239,5.85,5.87,3.39
2670,0.7,Premium,D,VS1,60.6,58,3239,5.73,5.75,3.48
2671,0.7,Very Good,D,VS1,61.5,55,3239,5.7,5.74,3.52
2672,0.73,Ideal,I,VVS1,61.8,57,3239,5.75,5.77,3.56
2673,0.9,Very Good,E,SI2,63.2,61,3239,6.06,5.99,3.81
2674,0.77,Very Good,G,VS1,62.3,58,3240,5.82,5.86,3.64
2675,0.77,Very Good,D,SI1,59.9,59,3241,5.9,5.95,3.55
2676,0.79,Ideal,D,SI1,61.2,56,3242,5.95,6.02,3.66
2677,0.72,Ideal,F,SI1,60.2,57,3242,5.83,5.86,3.52
2678,0.9,Very Good,H,SI1,63.2,61,3242,6.12,6.03,3.84
2679,0.77,Very Good,G,VS1,60.9,55,3243,5.9,5.96,3.61
2680,0.81,Very Good,E,SI1,61.9,58,3243,5.92,5.97,3.68
2681,0.68,Ideal,E,VS1,61.3,55,3243,5.67,5.71,3.49
2682,0.71,Ideal,D,VS2,63,56,3245,5.69,5.65,3.58
2683,0.9,Good,G,SI2,64.1,56,3246,6.12,6.08,3.91
2684,0.74,Ideal,F,VS2,60.8,57,3246,5.85,5.87,3.56
2685,0.84,Ideal,D,SI2,61.8,56,3246,6.04,6.06,3.74
2686,0.9,Good,I,VS2,63.7,61,3246,6.1,6.06,3.87
2687,0.9,Premium,G,SI2,62.1,58,3246,6.13,6.08,3.79
2688,0.9,Good,I,VS2,63.8,55,3246,6.16,6.07,3.9
2689,0.9,Good,G,SI2,63.8,59,3246,6.05,6.02,3.85
2690,0.9,Very Good,G,SI2,63.4,59,3246,6.08,6.04,3.84
2691,0.9,Good,G,SI2,63.8,56,3246,6.16,6.13,3.92
2692,0.9,Premium,G,SI2,61.1,58,3246,6.22,6.18,3.79
2693,1.03,Fair,J,SI2,56.2,62,3246,6.73,6.69,3.77
2694,0.9,Fair,I,VS2,65.4,60,3246,6.03,5.96,3.93
2695,0.31,Ideal,G,VS2,62.2,54,562,4.38,4.4,2.73
2696,0.31,Ideal,G,VS2,62.2,54,562,4.34,4.38,2.71
2697,0.31,Ideal,G,VS2,60.8,56,562,4.38,4.4,2.67
2698,0.31,Ideal,G,VS2,61.1,57,562,4.37,4.4,2.68
2699,0.31,Ideal,G,VS2,62.2,53,562,4.37,4.38,2.72
2700,0.31,Ideal,H,VS1,62,53,562,4.34,4.37,2.7
2701,0.31,Ideal,H,VS1,61.3,55,562,4.36,4.38,2.68
2702,0.39,Very Good,H,SI2,62.4,59,562,4.58,4.65,2.88
2703,0.29,Very Good,F,VVS1,61.5,56,563,4.26,4.3,2.63
2704,0.35,Ideal,G,VS2,61.6,54,563,4.55,4.58,2.81
2705,0.31,Ideal,G,SI1,61.6,55,563,4.34,4.37,2.68
2706,0.25,Fair,D,VS1,61.2,55,563,4.09,4.11,2.51
2707,0.32,Very Good,G,VS2,60.9,58,564,4.42,4.45,2.7
2708,0.32,Ideal,G,VS2,61.8,55,564,4.4,4.43,2.73
2709,0.33,Ideal,H,SI1,61.7,55,564,4.43,4.46,2.74
2710,0.33,Ideal,H,SI1,60.6,56,564,4.46,4.49,2.72
2711,0.3,Ideal,E,SI1,61.9,57,564,4.29,4.32,2.66
2712,0.3,Ideal,E,SI1,62.3,57,564,4.28,4.32,2.68
2713,0.32,Good,E,SI1,62.5,61,564,4.32,4.35,2.71
2714,0.26,Good,D,VVS2,63.6,56,564,4.06,4.09,2.59
2715,0.26,Ideal,E,VVS2,62.5,55,564,4.07,4.09,2.55
2716,0.26,Very Good,E,VVS2,58.9,61,564,4.16,4.19,2.46
2717,0.26,Very Good,E,VVS2,60.8,61,564,4.12,4.13,2.51
2718,0.26,Very Good,E,VVS2,61.7,61,564,4.08,4.12,2.53
2719,0.26,Good,F,VVS1,63.3,57,564,4.05,4.07,2.57
2720,0.36,Ideal,G,SI2,61.8,56,565,4.58,4.61,2.84
2721,0.34,Ideal,E,SI1,61.9,55,565,4.51,4.53,2.8
2722,0.34,Ideal,E,SI1,62.6,55,565,4.46,4.49,2.8
2723,0.31,Ideal,D,SI1,61.3,56,565,4.36,4.41,2.69
2724,0.31,Ideal,D,SI1,61.7,55,565,4.37,4.41,2.71
2725,0.9,Good,G,SI2,64.1,63,3246,6.02,5.99,3.85
2726,0.9,Premium,I,VS2,62.8,61,3246,6.12,6.02,3.81
2727,0.91,Ideal,F,SI2,61.1,55,3246,6.24,6.19,3.8
2728,0.7,Very Good,F,VVS2,62.5,58,3247,5.63,5.67,3.53
2729,0.7,Very Good,D,VS1,62.8,59,3247,5.63,5.68,3.55
2730,0.7,Ideal,G,VVS1,62.6,57,3247,5.65,5.7,3.55
2731,0.71,Ideal,E,VS2,62,55,3247,5.7,5.75,3.55
2732,0.71,Ideal,E,VS2,62.5,55,3247,5.67,5.73,3.56
2733,0.52,Ideal,D,VVS1,62,57,3247,5.17,5.15,3.2
2734,0.76,Ideal,D,VS2,63,56,3248,5.83,5.79,3.66
2735,0.61,Ideal,F,VVS2,61.5,55,3248,5.47,5.53,3.38
2736,0.61,Ideal,F,VVS2,61.4,56,3248,5.44,5.49,3.36
2737,0.61,Ideal,F,VVS2,61.1,57,3248,5.47,5.49,3.34
2738,0.65,Ideal,G,VVS1,61.9,56,3248,5.56,5.59,3.45
2739,0.7,Ideal,E,VS1,62.1,55,3248,5.72,5.77,3.57
2740,1,Fair,H,SI2,66.5,62,3248,6.19,6.1,4.09
2741,0.83,Very Good,H,VS2,61.7,59,3249,5.95,6.02,3.69
2742,0.76,Ideal,E,VS2,61.5,56,3249,5.89,5.92,3.63
2743,0.76,Good,E,VS2,63.2,56,3249,5.82,5.86,3.69
2744,0.76,Ideal,H,VVS2,61,56,3249,5.85,5.91,3.59
2745,0.73,Ideal,F,SI1,61.7,55,3249,5.79,5.82,3.58
2746,0.81,Good,G,VS2,62.9,58,3250,5.88,5.94,3.72
2747,0.9,Good,H,SI2,63.6,60,3250,6.06,6.11,3.87
2748,0.9,Very Good,H,SI2,59.6,59,3250,6.38,6.24,3.76
2749,0.9,Very Good,H,SI2,62.4,58,3250,6.11,6.16,3.83
2750,0.72,Premium,F,VVS2,61.1,58,3250,5.78,5.84,3.55
2751,0.83,Good,E,SI1,63.7,59,3250,5.95,5.89,3.77
2752,0.9,Fair,G,SI1,65.2,59,3250,6.05,6.01,3.93
2753,0.9,Good,G,SI1,64.2,58,3250,6.04,6.01,3.87
2754,0.93,Premium,J,VS2,62.3,60,3250,6.3,6.23,3.9
2755,0.73,Premium,D,VS2,59.8,58,3250,5.89,5.85,3.51
2756,0.9,Very Good,I,SI1,63.3,59,3251,6.14,6.05,3.86
2757,0.71,Ideal,G,VS1,61,56,3251,5.77,5.8,3.53
2758,0.8,Ideal,E,SI2,60.9,57,3251,6,6.03,3.66
2759,0.82,Ideal,F,SI1,62.6,56,3251,5.95,5.99,3.74
2760,0.9,Ideal,I,SI1,62.3,56,3251,6.18,6.12,3.83
2761,0.9,Ideal,I,SI1,60.8,57,3251,6.25,6.22,3.79
2762,0.9,Premium,I,SI1,61.8,58,3251,6.21,6.19,3.83
2763,0.77,Ideal,D,SI1,60.8,57,3251,5.94,5.9,3.6
2764,0.71,Ideal,D,SI1,62,55,3252,5.71,5.76,3.56
2765,0.7,Very Good,F,VVS1,63.3,56,3252,5.7,5.64,3.59
2766,0.7,Ideal,G,VS2,61.9,56,3253,5.68,5.7,3.52
2767,0.7,Ideal,G,VS2,61.5,57,3253,5.7,5.74,3.52
2768,0.7,Ideal,G,VS2,61.6,57,3253,5.7,5.73,3.53
2769,0.77,Ideal,G,SI1,61.5,56,3253,5.89,5.92,3.63
2770,0.9,Good,G,SI2,61.8,56,3253,6.11,6.16,3.79
2771,0.78,Good,D,SI1,60.1,61,3253,5.92,5.89,3.55
2772,0.83,Ideal,F,SI1,62.1,55,3254,6,6.05,3.74
2773,0.71,Ideal,G,VVS1,62.8,56,3254,5.71,5.76,3.6
2774,0.74,Ideal,H,VS1,61,55,3254,5.86,5.88,3.58
2775,0.74,Ideal,H,VS1,62.1,55,3254,5.82,5.84,3.62
2776,0.9,Very Good,H,SI2,64.1,59,3255,5.97,6.07,3.86
2777,0.9,Ideal,J,VS2,62.5,57,3255,6.16,6.26,3.88
2778,0.73,Ideal,D,VS2,61.9,56,3255,5.76,5.81,3.58
2779,0.9,Very Good,G,SI2,62.2,60,3256,6.09,6.2,3.82
2780,0.91,Ideal,J,VS2,62.1,56,3256,6.18,6.22,3.85
2781,0.79,Ideal,E,SI1,61.9,55,3256,5.97,5.89,3.67
2782,0.76,Ideal,F,VS2,61,55,3257,5.89,5.92,3.6
2783,0.81,Ideal,H,VS1,61.8,58,3257,5.97,6.04,3.71
2784,0.72,Ideal,H,IF,61.4,56,3257,5.76,5.8,3.55
2785,0.91,Very Good,J,VS2,61,58,3258,6.22,6.3,3.82
2786,0.78,Very Good,D,SI1,62.5,58,3258,5.86,5.89,3.67
2787,0.93,Fair,I,VS2,64.7,58,3258,6.09,6.06,3.93
2788,0.78,Ideal,F,VS2,61.3,57,3259,5.91,5.93,3.63
2789,1,Good,F,SI2,59.4,64,3259,6.52,6.48,3.86
2790,0.75,Very Good,E,SI1,59.2,59,3260,5.93,5.97,3.52
2791,0.77,Premium,E,VS1,60.8,56,3260,5.95,5.9,3.6
2792,0.7,Very Good,F,VVS1,63,60,3261,5.59,5.62,3.53
2793,0.76,Very Good,E,SI1,60.4,58,3261,5.91,5.97,3.59
2794,0.7,Ideal,F,VS1,61.5,55,3261,5.73,5.75,3.53
2795,1.04,Good,H,I1,63.9,58,3261,6.42,6.35,4.08
2796,1.04,Premium,H,I1,61.6,61,3261,6.47,6.45,3.98
2797,0.9,Very Good,D,SI2,59,61,3262,6.28,6.32,3.72
2798,0.71,Ideal,D,SI1,60.9,57,3262,5.75,5.79,3.51
2799,0.91,Premium,G,SI1,62.5,56,3262,6.3,6.18,3.9
2800,0.75,Ideal,E,VS2,62.4,57,3263,5.76,5.81,3.61
2801,1.11,Premium,H,I1,61,59,3263,6.67,6.61,4.05
2802,0.72,Very Good,F,VS1,63.4,57,3264,5.68,5.7,3.61
2803,0.88,Ideal,I,SI1,63.2,56,3264,6.04,6.09,3.83
2804,0.88,Ideal,I,SI1,62.4,55,3264,6.12,6.16,3.83
2805,0.72,Ideal,F,VS1,61.1,56,3265,5.76,5.79,3.53
2806,0.7,Premium,E,VVS1,61.7,59,3265,5.67,5.71,3.51
2807,0.7,Very Good,F,VS1,62.8,56,3265,5.64,5.66,3.55
2808,1,Good,F,SI2,63.6,62,3265,6.25,6.2,3.96
2809,0.7,Ideal,F,VS1,60.7,58,3265,5.72,5.75,3.48
2810,0.84,Ideal,D,SI1,61.5,54,3265,6.07,6.13,3.75
2811,1,Fair,I,VS2,65.7,58,3265,6.25,6.2,4.09
2812,1,Very Good,I,VS2,63.2,58,3265,6.43,6.32,4.03
2813,1,Good,J,VVS2,63.7,57,3265,6.34,6.31,4.03
2814,1,Fair,F,SI2,65.1,55,3265,6.26,6.23,4.07
2815,0.93,Ideal,F,SI2,62,57,3266,6.31,6.28,3.9
2816,0.81,Premium,H,VVS2,62.8,58,3266,5.92,5.89,3.71
